office,town,candidate,party,votes,vote_percent
Planning Commission Alternates,Southbury,Robert Harrison,R,2882,100.00%
Zoning Commission,Southbury,Richard Ashby,D,2065,27.24%
Zoning Commission,Southbury,Gary J. Giroux,R,2731,36.02%
Zoning Commission,Southbury,"David H. Dicks, Jr.",R,2786,36.74%
Zoning Commission Alternate,Southbury,Jay Hine,R,2899,100.00%
Zoning Board of Appeals,Southbury,Lorraine A. Marcantonio,D,2125,28.53%
Zoning Board of Appeals,Southbury,Thomas C. Pietrini,R,2652,35.60%
Zoning Board of Appeals,Southbury,Paul C. Katzmark,R,2672,35.87%
Zoning Board of Appeals Alternates,Southbury,Mark D. Kane,R,2843,100.00%
Inland Wetlands Commission,Southbury,William C. Spencer,R,2858,100.00%
Inland Wetlands Commission Alternates,Southbury,Robert LaFlamme,R,2843,100.00%
Regional Board of Education,Southbury,Patricia S. Perry,D,1809,18.34%
Regional Board of Education,Southbury,Heather W. Rodgers,R,2753,27.92%
Regional Board of Education,Southbury,Bryan Watson,R,2573,26.09%
Regional Board of Education,Southbury,Marion Manzo,R,2727,27.65%
Town Council,Southington,Carolyn Futtner,D,3342,6.14%
Town Council,Southington,Dawn A. Miceli,D,4585,8.42%
Town Council,Southington,Christopher J. Poulos,D,4471,8.21%
Town Council,Southington,Kelly Morrissey,D,3880,7.13%
Town Council,Southington,Christopher J. Palmieri,D,5407,9.93%
Town Council,Southington,John N. Barry,D,4460,8.19%
Town Council,Southington,William Dziedzic,R,3939,7.24%
Town Council,Southington,Tom Lombardi,R,4400,8.08%
Town Council,Southington,Peter Santago,R,3615,6.64%
Town Council,Southington,Michael Riccio,R,4183,7.69%
Town Council,Southington,Paul Champagne,R,3714,6.82%
Town Council,Southington,Victoria Triano,R,4609,8.47%
Town Council,Southington,Jack W. Perry,PC,3820,7.02%
Board of Finance,Southington,Kevin Beaudoin,D,4248,11.94%
Board of Finance,Southington,Susan J. Zoni,D,4358,12.25%
Board of Finance,Southington,Dagmara Scalise,D,3668,10.31%
Board of Finance,Southington,John P. Moise,D,4176,11.74%
Board of Finance,Southington,"Edward Pocock, Jr.",R,5243,14.74%
Board of Finance,Southington,Tony Morrison,R,4305,12.10%
Board of Finance,Southington,Joseph Labieniec,R,4457,12.53%
Board of Finance,Southington,John Leary,R,5116,14.38%
Board of Education,Southington,Lisa Cammuso,D,4216,7.86%
Board of Education,Southington,Robert S. Brown,D,4706,8.77%
Board of Education,Southington,Zaya G. Oshana,D,5250,9.78%
Board of Education,Southington,Jennifer Micacci,D,3891,7.25%
Board of Education,Southington,Joseph DelDebbio,D,3469,6.46%
Board of Education,Southington,David Derynoski,D,4764,8.88%
Board of Education,Southington,Joseph Baczewski,R,3946,7.35%
Board of Education,Southington,Colleen Clark,R,4934,9.19%
Board of Education,Southington,Raeshelle Percival,R,3644,6.79%
Board of Education,Southington,Terri Carmody,R,5218,9.72%
Board of Education,Southington,Brian Goralski,R,5089,9.48%
Board of Education,Southington,Patricia Queen,R,4538,8.46%
Planning & Zoning Commission,Southington,Valentino Guarino,D,4016,12.15%
Planning & Zoning Commission,Southington,Chris Robertson,D,4393,13.30%
Planning & Zoning Commission,Southington,Susan M. Locks,D,5195,15.72%
Planning & Zoning Commission,Southington,Ross Hart,D,4116,12.46%
Planning & Zoning Commission,Southington,Robert Hammersley,R,4644,14.06%
Planning & Zoning Commission,Southington,"Paul Chaplinsky, Jr.",R,5363,16.23%
Planning & Zoning Commission,Southington,Michael DelSanto,R,5313,16.08%
Water Commissioners,Southington,Rudolph Cabata,D,6083,31.00%
Water Commissioners,Southington,Thomas Murphy,D,6524,33.25%
Water Commissioners,Southington,Ralph Warner,R,7013,35.74%
Town Council,South Windsor,Jeffrey L. Glickman,D,3002,8.77%
Town Council,South Windsor,Andrew Paterna,D,3032,8.86%
Town Council,South Windsor,M. Saud Anwar,D,3317,9.69%
Town Council,South Windsor,Mindy Lewis,D,2686,7.85%
Town Council,South Windsor,Elizabeth E. Pendleton,D,2865,8.37%
Town Council,South Windsor,Mary Justine Hockenberry,D,2692,7.87%
Town Council,South Windsor,Matt Riley,R,2803,8.19%
Town Council,South Windsor,Janice Snyder,R,2735,7.99%
Town Council,South Windsor,William (Billy) Carroll Jr,R,2587,7.56%
Town Council,South Windsor,Lisa Maneeley,R,2843,8.31%
Town Council,South Windsor,Cindy Beaulieu,R,2660,7.77%
Town Council,South Windsor,Carolyn Streeter Mirek,R,3002,8.77%
Board of Selectmen,South Windsor,Roger H. Anderson,D,2865,25.47%
Board of Selectmen,South Windsor,David Starr,D,3094,27.50%
Board of Selectmen,South Windsor,Matthew Mitchell,R,2574,22.88%
Board of Selectmen,South Windsor,Paul Burnham,R,2717,24.15%
Town Clerk,South Windsor,Lori Trahan,D,4494,70.75%
Town Clerk,South Windsor,Lori Trahan,R,1858,29.25%
Town Treasurer,South Windsor,Anitha Elango,D,2934,52.03%
Town Treasurer,South Windsor,Joseph Etter,R,2705,47.97%
Board of Education,South Windsor,Michael Gonzalez,D,2926,10.39%
Board of Education,South Windsor,Craig Zimmerman,D,3393,12.05%
Board of Education,South Windsor,Michael A. Pare,D,2749,9.76%
Board of Education,South Windsor,Jessica Waterhouse,D,3049,10.83%
Board of Education,South Windsor,Erica Evans,D,2982,10.59%
Board of Education,South Windsor,Rick Stahr,R,2518,8.94%
Board of Education,South Windsor,Audrey Delnicki,R,2712,9.63%
Board of Education,South Windsor,David Joy,R,2767,9.82%
Board of Education,South Windsor,Jamie Gamble,R,2385,8.47%
Board of Education,South Windsor,Beth Esstman,R,2685,9.53%
Planning and Zoning Commission,South Windsor,William Flagg,D,2919,17.46%
Planning and Zoning Commission,South Windsor,Stephen Wagner,D,3142,18.80%
Planning and Zoning Commission,South Windsor,Frank Bonzani,D,3041,18.19%
Planning and Zoning Commission,South Windsor,Kevin Greer,R,2640,15.79%
Planning and Zoning Commission,South Windsor,Maxine Teri Parrott,R,2430,14.54%
Planning and Zoning Commission,South Windsor,Michael LeBlanc,R,2543,15.21%
Constables,South Windsor,James Neary,D,2970,17.83%
Constables,South Windsor,Joan F. Walsh,D,3185,19.12%
Constables,South Windsor,Sandra C. Jeski,D,3112,18.68%
Constables,South Windsor,Richard Balboni,R,2388,14.33%
Constables,South Windsor,Erik Dabrowski,R,2282,13.70%
Constables,South Windsor,Jay Murtha,R,2722,16.34%
First Selectman,Sprague,Catherine A. Osten,D,515,56.78%
First Selectman,Sprague,Mark A. Lounsbury,R,392,43.22%
Selectman,Sprague,Denise M. Dembinski,D,456,50.78%
Selectman,Sprague,Cheryl Allen Blanchard,R,442,49.22%
Town Clerk,Sprague,Jennifer M. Synnett,D,706,100.00%
Town Treasurer,Sprague,JoAnn Lynch,D,694,100.00%
Tax Collector,Sprague,Mary B. Chartier,D,696,100.00%
Board of Finance,Sprague,Alexander M. Masse,D,464,52.61%
Board of Finance,Sprague,Michael P. Meadows,R,418,47.39%
Board of Education Full Term,Sprague,Corey Wignall-Holowaty,D,358,20.74%
Board of Education Full Term,Sprague,Victoria Wold,D,436,25.26%
Board of Education Full Term,Sprague,Jenny Gauthier,R,500,28.97%
Board of Education Full Term,Sprague,Michael W. Smith,R,432,25.03%
Board of Education To Fill Vacancy for Two Years,Sprague,Maureen Trudelle,D,449,51.85%
Board of Education To Fill Vacancy for Two Years,Sprague,Corinne Topalis,R,417,48.15%
Board of Assessment Appeals,Sprague,Geraldine A. Meadows,R,607,100.00%
Planning and Zoning Commission Four Year Term Begins 2018,Sprague,Arthur E. Spielman Jr,D,592,59.62%
Planning and Zoning Commission Four Year Term Begins 2018,Sprague,John Adams,R,401,40.38%
Planning and Zoning Commission Four Year Term Begins 2017,Sprague,Warren Baker,R,605,50.33%
Planning and Zoning Commission Four Year Term Begins 2017,Sprague,Paul F. Piezzo,R,597,49.67%
First Selectman,Stafford,Tony Frassinelli,D,1340,46.80%
First Selectman,Stafford,Mary Mitta,R,1436,50.16%
First Selectman,Stafford,Tony Frassinelli,O,87,3.04%
Selectman,Stafford,John Perrier,D,1206,42.23%
Selectman,Stafford,John Locke,R,1569,54.94%
Selectman,Stafford,John Perrier,O,81,2.84%
Town Clerk,Stafford,Karen G. Troiano,D,1803,81.69%
Town Clerk,Stafford,Karen G. Troiano,O,404,18.31%
Town Treasurer,Stafford,Neil Hoss,D,1510,54.43%
Town Treasurer,Stafford,Mike Pifer,R,1093,39.40%
Town Treasurer,Stafford,Neil Hoss,O,171,6.16%
Tax Collector,Stafford,Stephanie Irving,D,1799,81.70%
Tax Collector,Stafford,Stephanie Irving,O,403,18.30%
Board of Finance,Stafford,Dock R. Sellers,D,880,16.23%
Board of Finance,Stafford,Francis J. Moriarty,D,1171,21.60%
Board of Finance,Stafford,Rich Shuck,R,1299,23.96%
Board of Finance,Stafford,Tony Pellegrino,R,1523,28.09%
Board of Finance,Stafford,Dock R. Sellers,O,405,7.47%
Board of Finance,Stafford,Francis J. Moriarty,O,143,2.64%
Board of Education,Stafford,Audra Smith Lauf,D,1197,14.70%
Board of Education,Stafford,Kathy Bachiochi,D,1354,16.63%
Board of Education,Stafford,George Melnick,D,1465,18.00%
Board of Education,Stafford,Andrea Locke,R,1425,17.50%
Board of Education,Stafford,Mike Delano,R,1059,13.01%
Board of Education,Stafford,Erica Chenard Bushior,R,1044,12.82%
Board of Education,Stafford,Audra Smith Lauf,O,127,1.56%
Board of Education,Stafford,Kathy Bachiochi,O,221,2.71%
Board of Education,Stafford,George Melnick,O,249,3.06%
Board of Assessment Appeals,Stafford,Jennifer Julian Davis,D,1326,48.68%
Board of Assessment Appeals,Stafford,Kathy Bradshaw,R,1230,45.15%
Board of Assessment Appeals,Stafford,Jennifer Julian Davis,O,168,6.17%
Planning and Zoning Commission,Stafford,Phillip C. Maynard,D,1056,38.29%
Planning and Zoning Commission,Stafford,Cindy Rummel,R,1584,57.43%
Planning and Zoning Commission,Stafford,Phillip C. Maynard,O,118,4.28%
Zoning Board of Appeals,Stafford,Arlene Avery,D,1435,52.70%
Zoning Board of Appeals,Stafford,Dennis Kaba,R,1121,41.17%
Zoning Board of Appeals,Stafford,Peter C. Gibbs,O,167,6.13%
Constables,Stafford,Blake Hatch,D,1219,11.65%
Constables,Stafford,James E. Ravetto Jr.,D,1146,10.95%
Constables,Stafford,Gary A. Quinn,D,1429,13.65%
Constables,Stafford,Richard F. Hartenstein Jr.,D,1463,13.98%
Constables,Stafford,Barry Locke,R,1452,13.87%
Constables,Stafford,Chris Joseph,R,902,8.62%
Constables,Stafford,Damon Reynolds,R,965,9.22%
Constables,Stafford,Bill Bradshaw,R,960,9.17%
Constables,Stafford,Wallace L. Brisson,O,480,4.59%
Constables,Stafford,Phillip C. Maynard,O,450,4.30%
Mayor,Stamford,David Martin,D,10974,58.61%
Mayor,Stamford,Barry Michelson,R,6490,34.66%
Mayor,Stamford,"John J. Zito, Jr.",PC,1260,6.73%
Town & City Clerk,Stamford,Lyda Ruijter,D,9761,55.10%
Town & City Clerk,Stamford,Donna M. Loglisci,R,7955,44.90%
Board of Finance,Stamford,Doug Burke,D,9883,21.84%
Board of Finance,Stamford,Richard Freedman,D,11000,24.31%
Board of Finance,Stamford,Charlie Mastoloni,D,9229,20.40%
Board of Finance,Stamford,Sal Gabriele,R,7368,16.29%
Board of Finance,Stamford,Kieran Ryan,R,7762,17.16%
Board of Education,Stamford,Jackie Pioli,G,2090,4.87%
Board of Education,Stamford,Betsy Allyn,D,10645,24.81%
Board of Education,Stamford,Andy George,D,10935,25.48%
Board of Education,Stamford,Jackie Heftman,D,10954,25.53%
Board of Education,Stamford,Dan Mena,R,6953,16.20%
Board of Education,Stamford,Theresa C. Robbins,PC,1335,3.11%
Constables,Stamford,Cora Santaguida,G,1247,1.99%
Constables,Stamford,Gloria DePina,D,9687,15.45%
Constables,Stamford,Jon Gallup,D,8817,14.07%
Constables,Stamford,Phil Giordano,D,9033,14.41%
Constables,Stamford,Ralph Serafino,D,8967,14.31%
Constables,Stamford,Bill Kemp,R,5885,9.39%
Constables,Stamford,Ralph Loglisci,R,6692,10.68%
Constables,Stamford,Alfonso Sgritta,R,4808,7.67%
Constables,Stamford,Joe Tarzia,R,6209,9.91%
Constables,Stamford,Rodney Pratt,PC,1336,2.13%
Board of Representative District 1,Stamford,Dan Campana,D,555,21.52%
Board of Representative District 1,Stamford,Peter Stroili,D,550,21.33%
Board of Representative District 1,Stamford,Bradley Michelson,R,726,28.15%
Board of Representative District 1,Stamford,David Watkins,R,748,29.00%
Board of Representative District 2,Stamford,Virgil De La Cruz,D,461,53.86%
Board of Representative District 2,Stamford,Ines Saftic,D,395,46.14%
Board of Representative District 3,Stamford,Terry Adams,D,303,52.88%
Board of Representative District 3,Stamford,Elise Coleman,D,270,47.12%
Board of Representative District 4,Stamford,Megan Cottrell,D,384,41.03%
Board of Representative District 4,Stamford,Robert Roqueta,D,340,36.32%
Board of Representative District 4,Stamford,Deborah Billington,R,212,22.65%
Board of Representative District 5,Stamford,Gloria Depina,D,363,46.07%
Board of Representative District 5,Stamford,Lila Wallace,D,364,46.19%
Board of Representative District 5,Stamford,Sheila Williams-Brown,R,61,7.74%
Board of Representative District 6,Stamford,Denis Patterson,D,425,49.65%
Board of Representative District 6,Stamford,Annie Summerville,D,431,50.35%
Board of Representative District 7,Stamford,Brian Merlen,G,77,7.08%
Board of Representative District 7,Stamford,Monica DiCostanzo,D,515,47.38%
Board of Representative District 7,Stamford,Lindsey Miller,D,495,45.54%
Board of Representative District 8,Stamford,Anabel Figueroa,D,495,37.47%
Board of Representative District 8,Stamford,Nina Sherwood,D,430,32.55%
Board of Representative District 8,Stamford,Philip Balestriere,R,196,14.84%
Board of Representative District 8,Stamford,Michael Gaudiano,R,200,15.14%
Board of Representative District 9,Stamford,Rodney Pratt,D,363,52.08%
Board of Representative District 9,Stamford,Jeffrey Stella,D,334,47.92%
Board of Representative District 10,Stamford,Phil Giordano,D,467,50.82%
Board of Representative District 10,Stamford,Mavina Moore,D,452,49.18%
Board of Representative District 11,Stamford,Alice Liebson,D,555,49.60%
Board of Representative District 11,Stamford,John Zelinsky,D,564,50.40%
Board of Representative District 12,Stamford,Jonathan Jacobson,D,488,38.82%
Board of Representative District 12,Stamford,Marion McGarry,D,469,37.31%
Board of Representative District 12,Stamford,Benjamin Aponte,R,157,12.49%
Board of Representative District 12,Stamford,Wilm Donath,R,143,11.38%
Board of Representative District 13,Stamford,Anzelmo Graziosi,D,856,33.93%
Board of Representative District 13,Stamford,Eric Morson,D,850,33.69%
Board of Representative District 13,Stamford,Jonathan Portanova,R,653,25.88%
Board of Representative District 13,Stamford,Anzelmo Graziosi,IND,164,6.50%
Board of Representative District 14,Stamford,Diane Lutz,D,693,53.23%
Board of Representative District 14,Stamford,Gabe Deluca,R,609,46.77%
Board of Representative District 15,Stamford,Benjamin Lee,D,594,30.56%
Board of Representative District 15,Stamford,Tom Pendell,D,581,29.89%
Board of Representative District 15,Stamford,Frank Cerasoli,R,355,18.26%
Board of Representative District 15,Stamford,Joseph Coppola,R,414,21.30%
Board of Representative District 16,Stamford,Matt Quinones,D,999,41.33%
Board of Representative District 16,Stamford,Steven Kolenberg,R,874,36.16%
Board of Representative District 16,Stamford,Chris Zapata,R,544,22.51%
Board of Representative District 17,Stamford,Marc Aquila,D,845,43.20%
Board of Representative District 17,Stamford,Mary Fedeli,R,624,31.90%
Board of Representative District 17,Stamford,Jon Hoch,R,487,24.90%
Board of Representative District 18,Stamford,Chris Woodside,D,717,32.27%
Board of Representative District 18,Stamford,J.R. McMullen,R,740,33.30%
Board of Representative District 18,Stamford,"Charles Pia, Jr.",R,765,34.43%
Board of Representative District 19,Stamford,Bob Lion,D,971,30.46%
Board of Representative District 19,Stamford,Raven Matherne,D,896,28.11%
Board of Representative District 19,Stamford,Elisa Esses,R,648,20.33%
Board of Representative District 19,Stamford,Gail Okun,R,673,21.11%
Board of Representative District 20,Stamford,Susan Nabel,D,985,53.24%
Board of Representative District 20,Stamford,Dennis Mahoney,R,865,46.76%
First Selectman,Sterling,Russell M. Gray,R,229,100.00%
Selectman,Sterling,John Firlik,D,78,29.77%
Selectman,Sterling,Lincoln A. Cooper,R,184,70.23%
Board of Finance Full Term,Sterling,Ulric F. Deojay,D,106,22.32%
Board of Finance Full Term,Sterling,Neil Delmonico,R,168,35.37%
Board of Finance Full Term,Sterling,Robert Salisbury,R,201,42.32%
Board of Finance To Fill Vacancy for Two Years,Sterling,C. Peter Rabbitt,R,191,100.00%
Board of Education Full Term,Sterling,Bonnie Deojay,D,54,20.61%
Board of Education Full Term,Sterling,Leatrice Shippee,R,126,48.09%
Board of Education Full Term,Sterling,Courtney Marie Langlois,PC,36,13.74%
Board of Education Full Term,Sterling,"Frank M. Bood, Sr.",PC,46,17.56%
Board of Education To Fill Vacancy for Four Years,Sterling,Rosalind Choquette,D,93,36.33%
Board of Education To Fill Vacancy for Four Years,Sterling,Dorothy Capobianco,R,163,63.67%
Board of Assessment Appeals,Sterling,John Firlik,D,126,51.22%
Board of Assessment Appeals,Sterling,Keith D. Richards,R,120,48.78%
Constables,Sterling,Craig S. Bein,D,119,17.00%
Constables,Sterling,Jeff Griffin,D,101,14.43%
Constables,Sterling,"John J. Mackie, Jr.",R,133,19.00%
Constables,Sterling,Richard J. Wood,R,173,24.71%
Constables,Sterling,Phillip E. Young,R,174,24.86%
Library Directors Full Term,Sterling,Bonnie Deojay,D,79,16.36%
Library Directors Full Term,Sterling,Holly J. Wood,R,179,37.06%
Library Directors Full Term,Sterling,Marlene A. Cook,R,172,35.61%
Library Directors Full Term,Sterling,Shelia A. Savoie,PC,53,10.97%
First Selectman,Stonington,George A. Crouse,D,1830,38.40%
First Selectman,Stonington,Rob Simmons,R,2936,61.60%
Selectman,Stonington,Kate Rotella,D,2343,50.81%
Selectman,Stonington,John Prue,R,2268,49.19%
Town Clerk,Stonington,Cindy Ladwig,D,2508,55.25%
Town Clerk,Stonington,Cindy Ladwig,R,2031,44.75%
Town Treasurer,Stonington,Sandy Grimes,D,2547,55.55%
Town Treasurer,Stonington,John Delmhorst,R,2038,44.45%
Tax Collector,Stonington,Linda M. Camelio,D,2498,56.17%
Tax Collector,Stonington,Linda M. Camelio,R,1949,43.83%
Board of Finance Full Four Year Term,Stonington,Timothy O'Brien,D,2598,29.09%
Board of Finance Full Four Year Term,Stonington,Farouk Rajab,D,2220,24.86%
Board of Finance Full Four Year Term,Stonington,Lance Hamilton,R,1871,20.95%
Board of Finance Full Four Year Term,Stonington,Lynn Young,R,2242,25.10%
Board of Finance Full Two Year Term,Stonington,Danielle Chesebrough,D,2470,54.47%
Board of Finance Full Two Year Term,Stonington,Richard Balestracci,R,2065,45.53%
Board of Finance To Fill Vacancy for Two Years,Stonington,Blunt White,R,3068,100.00%
Board of Education,Stonington,Jack Morehouse,D,2887,18.64%
Board of Education,Stonington,Candace Anderson,D,2751,17.76%
Board of Education,Stonington,Alexa Garvey,R,2586,16.70%
Board of Education,Stonington,"Gordon Lord, III",R,2053,13.26%
Board of Education,Stonington,Alisa Morrison,R,2845,18.37%
Board of Education,Stonington,Sonja Buccheri,R,2364,15.27%
Board of Assessment Appeals,Stonington,Karen O'Keefe,D,2458,55.80%
Board of Assessment Appeals,Stonington,Stephen Palmer,R,1947,44.20%
Constables,Stonington,Bob SuChy,D,1984,12.34%
Constables,Stonington,Joseph Trelli,D,2212,13.76%
Constables,Stonington,Deborah Norman,D,2535,15.77%
Constables,Stonington,Chris Donahue,D,3071,19.10%
Constables,Stonington,I. Susette Tibus,R,2179,13.55%
Constables,Stonington,Daniel Booker,R,2171,13.50%
Constables,Stonington,Anthony D. Lombardo,R,1924,11.97%
Mayor,Stratford,Stephanie D. Philips,D,0,0.00%
Mayor,Stratford,Laura R. Hoydick,R,0,0.00%
Mayor,Stratford,Joseph Paul,PC,0,0.00%
