office,town,candidate,party,votes,vote_percent
Selectman,Norfolk,Alexandria Evans,R,255,40.48%
Town Treasurer,Norfolk,Chelsea DeWitt,D,430,100.00%
Board of Finance,Norfolk,Jeremiah Bickford,D,387,50.39%
Board of Finance,Norfolk,Myron Kwast,D,381,49.61%
Board of Finance Alternate Full Term,Norfolk,Leslie Battis,D,394,100.00%
Board of Finance Alternate To Fill Vacancy for Four Years,Norfolk,Roger W. Miller,R,200,72.99%
Board of Finance Alternate To Fill Vacancy for Four Years,Norfolk,Katie Hester,WI,74,27.01%
Board of Finance Alternate To Fill Vacancy for Two Years,Norfolk,Matthew Klimkosky,D,380,100.00%
Board of Education,Norfolk,Walter Godlewski,D,314,25.95%
Board of Education,Norfolk,Virginia Coleman-Prisco,D,333,27.52%
Board of Education,Norfolk,Amy Bennett,D,354,29.26%
Board of Education,Norfolk,Donna Rubin,R,209,17.27%
Board of Assessment Appeals,Norfolk,William Thomas,D,392,100.00%
Planning & Zoning Commission,Norfolk,Thomas Fahsbender,D,370,50.89%
Planning & Zoning Commission,Norfolk,Jordan Stern,D,357,49.11%
Planning & Zoning Alternate,Norfolk,Steven Landes,D,336,60.11%
Planning & Zoning Alternate,Norfolk,Edward M. Barron,R,223,39.89%
Zoning Board of Appeals,Norfolk,Leo F. Colwell Jr.,D,379,32.42%
Zoning Board of Appeals,Norfolk,Daniel J. Green,D,388,33.19%
Zoning Board of Appeals,Norfolk,Mary Bazzano-Reeve,D,402,34.39%
Zoning Board of Appeals Alternate,Norfolk,Aaron Wexler,D,323,54.29%
Zoning Board of Appeals Alternate,Norfolk,Alan J. Boucher,R,272,45.71%
Town Council,North Branford,Craig C. Miller,D,945,8.73%
Town Council,North Branford,Marie Diamond,D,934,8.63%
Town Council,North Branford,Bruce Abelson,D,848,7.84%
Town Council,North Branford,Thomas P. Zampano,R,1328,12.27%
Town Council,North Branford,"Ronald Pelliccia, Jr.",R,1274,11.78%
Town Council,North Branford,Jeffrey Macmillen,R,1399,12.93%
Town Council,North Branford,Walter Goad,R,1335,12.34%
Town Council,North Branford,Rose Marie Angeloni,R,1420,13.13%
Town Council,North Branford,Nick Palladino,R,1336,12.35%
Board of Education,North Branford,Judy Bannon,D,1090,25.42%
Board of Education,North Branford,Jana Balsamo,D,959,22.36%
Board of Education,North Branford,Victoria Lanza,D,964,22.48%
Board of Education,North Branford,Kim Dawson,R,1275,29.73%
First Selectman,North Canaan,Christian P. Allyn,D,296,26.88%
First Selectman,North Canaan,Brian M. Ohler,R,805,73.12%
Selectman,North Canaan,Jesse Bunce,D,408,38.02%
Selectman,North Canaan,Craig Whiting,R,665,61.98%
Selectman,North Canaan,Ann Talmadge,WI,0,0.00%
Town Treasurer,North Canaan,Emily Minacci,R,793,100.00%
Tax Collector,North Canaan,Jennifer Jacquier,R,824,100.00%
Board of Finance,North Canaan,Andrew Pelletier,D,408,23.48%
Board of Finance,North Canaan,"Douglas E. Humes, Jr.",R,643,37.00%
Board of Finance,North Canaan,Christopher Sorrell,R,687,39.53%
Board of Education Not More Than Two From One Party,North Canaan,Stephannie L. Grant,D,495,25.84%
Board of Education Not More Than Two From One Party,North Canaan,Brooke Riva,R,647,33.77%
Board of Education Not More Than Two From One Party,North Canaan,Lindsey Crane,R,774,40.40%
Board of Assessment Appeals,North Canaan,Patricia L. Fowler,D,441,39.17%
Board of Assessment Appeals,North Canaan,"Douglas E. Humes, Jr.",R,685,60.83%
Planning & Zoning Commission,North Canaan,Peter J. Brown,D,564,46.27%
Planning & Zoning Commission,North Canaan,Michael O'Connor,R,655,53.73%
Planning & Zoning Commission Alternate Full Term,North Canaan,Jesse Bunce,R,694,100.00%
Planning & Zoning Commission Alternate To Fill Vacancy for Two Years,North Canaan,Walter Schneider,R,616,100.00%
Zoning Board of Appeals,North Canaan,Sally A. Green,D,434,35.93%
Zoning Board of Appeals,North Canaan,John Jacquier,R,774,64.07%
Zoning Board of Appeals Alternate,North Canaan,Jack D. Anstine,D,325,33.44%
Zoning Board of Appeals Alternate,North Canaan,Martin McKay,R,647,66.56%
Regional Board of Education,North Canaan,*,D,0,0.00%
First Selectman,North Haven,Michael J. Freda,R,4434,100.00%
Selectman,North Haven,Sally J. Buemi,D,1742,35.62%
Selectman,North Haven,William J. Pieper,R,3149,64.38%
Town Clerk and Tax Collector,North Haven,J. Stacey Yarbrough,R,4153,100.00%
Town Treasurer,North Haven,Elisa Rodriguez,D,1481,30.03%
Town Treasurer,North Haven,Donald Clark,R,3451,69.97%
Board of Finance,North Haven,Nancy Barrett,D,1746,17.94%
Board of Finance,North Haven,Kieran Ahern,D,1536,15.78%
Board of Finance,North Haven,Timothy Doheny,R,3273,33.63%
Board of Finance,North Haven,Robert C. Zambrano,R,3176,32.64%
Board of Finance to Fill Vacancy for Two Years,North Haven,Laurie-Jean Hannon,R,4035,100.00%
Board of Education,North Haven,Lori Mansur,D,1748,17.99%
Board of Education,North Haven,Amanda Gabriele,D,1748,17.99%
Board of Education,North Haven,Goldie Adele,R,3069,31.58%
Board of Education,North Haven,Joseph M. Solimene,R,3152,32.44%
Board of Education to Fill Vacancy for Two Years,North Haven,Thais Moore,D,1705,34.99%
Board of Education to Fill Vacancy for Two Years,North Haven,Martin Rudnick,R,3168,65.01%
Board of Assessment Appeals,North Haven,Kathleen Fox,D,1709,19.80%
Board of Assessment Appeals,North Haven,Jane M. Andrews,R,3365,38.98%
Board of Assessment Appeals,North Haven,Michael E. Fletcher,R,3559,41.23%
Planning and Zoning Commission,North Haven,Kenneth Quick,D,1743,20.31%
Planning and Zoning Commission,North Haven,Paul Weymann,R,3304,38.50%
Planning and Zoning Commission,North Haven,Brian Cummings,R,3534,41.18%
Planning and Zoning Commission Alternate to Fill Vacancy for Two Years,North Haven,John Troiano,R,3814,100.00%
Zoning Board of Appeals,North Haven,Sumit Sharma,D,1495,31.21%
Zoning Board of Appeals,North Haven,Donald Clark,R,3295,68.79%
Zoning Board of Appeals Alternates,North Haven,Jonathan Lewin,D,1725,20.61%
Zoning Board of Appeals Alternates,North Haven,Robert F. Nielsen,R,3161,37.77%
Zoning Board of Appeals Alternates,North Haven,"Luigi Lou Coppola, Sr.",R,3484,41.62%
Police Commissioner,North Haven,Marc Calafiore,D,1732,36.30%
Police Commissioner,North Haven,Robin Wilson,R,3040,63.70%
Fire Commissioner,North Haven,Jennifer Caldwell,D,1595,33.24%
Fire Commissioner,North Haven,Mary Jane Mulligan,R,3204,66.76%
Fire Commissioner to Fill Vacancy for Two Years,North Haven,Patricia A. Brown,D,2505,100.00%
First Selectman,North Stonington,Bob Carlson,R,1071,100.00%
Selectman,North Stonington,Nicole Porter,D,720,44.64%
Selectman,North Stonington,Brett L. Mastroianni,R,893,55.36%
Town Treasurer,North Stonington,Mustapha Ratib,D,676,48.35%
Town Treasurer,North Stonington,Shawn P. Murphy,R,722,51.65%
Board of Finance,North Stonington,Michael L. Anderson,D,632,46.57%
Board of Finance,North Stonington,Louis W. Gingerella,R,725,53.43%
Board of Education,North Stonington,Stephanie Mastroianni,D,663,24.82%
Board of Education,North Stonington,Bryan Burdick,D,541,20.25%
Board of Education,North Stonington,Judith Main,R,718,26.88%
Board of Education,North Stonington,Alexander Karpinski,R,749,28.04%
Board of Assessment Appeals,North Stonington,Salvatore Costanza,D,674,49.71%
Board of Assessment Appeals,North Stonington,"John A. Gaccione, Jr.",R,682,50.29%
Economic Development Commission Full Term,North Stonington,Mariah Pfiffner,D,569,21.48%
Economic Development Commission Full Term,North Stonington,Peggy Merck,D,524,19.78%
Economic Development Commission Full Term,North Stonington,Will Mason,R,718,27.10%
Economic Development Commission Full Term,North Stonington,Emily Lewis,R,838,31.63%
Economic Development Commission to Fill Vacancy for Two Years,North Stonington,Connie Berardi,D,614,45.45%
Economic Development Commission to Fill Vacancy for Two Years,North Stonington,Rachel White,R,737,54.55%
Economic Development Commission Alternate,North Stonington,Toula Balestracci,D,761,100.00%
Planning and Zoning Commission Full Term,North Stonington,Ben Buehler,D,659,49.03%
Planning and Zoning Commission Full Term,North Stonington,"John A. Gaccione, Jr.",R,685,50.97%
Planning and Zoning Commission To Fill Vacancy for Two Years,North Stonington,*,D,0,0.00%
Planning and Zoning Commission Alternate,North Stonington,Elizabeth Kirmmse,D,588,17.08%
Planning and Zoning Commission Alternate,North Stonington,Toula Balestracci,D,626,18.19%
Planning and Zoning Commission Alternate,North Stonington,Joseph Cherenzia,R,801,23.27%
Planning and Zoning Commission Alternate,North Stonington,Todd M. Krysiewicz,R,684,19.87%
Planning and Zoning Commission Alternate,North Stonington,"Mark Perkins, Jr.",R,743,21.59%
Zoning Board of Appeals,North Stonington,Paul Simeone,D,604,30.23%
Zoning Board of Appeals,North Stonington,Connie Berardi,D,662,33.13%
Zoning Board of Appeals,North Stonington,Daniel J. Smith,R,732,36.64%
Zoning Board of Appeals Alternate,North Stonington,Toula Balestracci,D,595,15.54%
Zoning Board of Appeals Alternate,North Stonington,Anthony Mazzella,D,616,16.09%
Zoning Board of Appeals Alternate,North Stonington,Winona Berdine,D,526,13.74%
Zoning Board of Appeals Alternate,North Stonington,Will Mason,R,694,18.12%
Zoning Board of Appeals Alternate,North Stonington,Amy Friend,R,692,18.07%
Zoning Board of Appeals Alternate,North Stonington,Judith Main,R,706,18.44%
Mayor,Norwalk,Harry W. Rilling,D,8026,53.09%
Mayor,Norwalk,Vincent Scicchitano,R,6735,44.55%
Mayor,Norwalk,Harry W. Rilling,WF,358,2.37%
City Treasurer,Norwalk,Donna King,D,8465,58.19%
City Treasurer,Norwalk,John P. Cardamone Sr.,R,6081,41.81%
City Sheriff,Norwalk,Robert E. Burgess,D,7772,53.39%
City Sheriff,Norwalk,Ronald J. Paladino,R,5714,39.25%
City Sheriff,Norwalk,Katherine Price Snedaker,IND,1072,7.36%
Town Clerk,Norwalk,Richard A. McQuaid,D,8595,59.44%
Town Clerk,Norwalk,Richard A. McQuaid,R,5864,40.56%
Councilmen at Large,Norwalk,Barbara Smyth,D,7647,10.85%
Councilmen at Large,Norwalk,Gregory D. Burnett Sr.,D,7178,10.19%
Councilmen at Large,Norwalk,Nora Niedzielski-Eichner,D,7365,10.45%
Councilmen at Large,Norwalk,Josh Goldstein,D,7487,10.63%
Councilmen at Large,Norwalk,Johan Lopez,D,7114,10.10%
Councilmen at Large,Norwalk,Luis Estrella,R,5079,7.21%
Councilmen at Large,Norwalk,Glenn A. Iannaccone,R,5785,8.21%
Councilmen at Large,Norwalk,Enrique A. Santiago,R,4977,7.06%
Councilmen at Large,Norwalk,Richard J. Bonenfant,R,5815,8.25%
Councilmen at Large,Norwalk,John Levin,R,5486,7.79%
Councilmen at Large,Norwalk,Barbara Smyth,WF,530,0.75%
Councilmen at Large,Norwalk,Gregory D. Burnett Sr.,WF,403,0.57%
Councilmen at Large,Norwalk,Nora Niedzielski-Eichner,WF,432,0.61%
Councilmen at Large,Norwalk,Josh Goldstein,WF,474,0.67%
Councilmen at Large,Norwalk,Johan Lopez,WF,419,0.59%
Councilmen at Large,Norwalk,Patricia Venneri Agudow,IND,861,1.22%
Councilmen at Large,Norwalk,Erik T. Anderson,IND,916,1.30%
Councilmen at Large,Norwalk,Jo Bennett,IND,912,1.29%
Councilmen at Large,Norwalk,Eric Vitaglione,IND,709,1.01%
Councilmen at Large,Norwalk,Richard J. Bonenfant,IND,874,1.24%
Councilmen District A,Norwalk,Nicol Demae Ayers,D,1343,34.69%
Councilmen District A,Norwalk,Jalin Sead,D,1373,35.47%
Councilmen District A,Norwalk,Tricia Massucco,R,846,21.85%
Councilmen District A,Norwalk,Jalin Sead,WF,175,4.52%
Councilmen District A,Norwalk,Tricia Massucco,IND,134,3.46%
Councilmen District B,Norwalk,Dajuan C. Wiggins Sr.,D,960,41.31%
Councilmen District B,Norwalk,Darlene Young,D,920,39.59%
Councilmen District B,Norwalk,Donna A. Smirniotopoulos,R,298,12.82%
Councilmen District B,Norwalk,Darlene Young,WF,56,2.41%
Councilmen District B,Norwalk,Donna A. Smirniotopoulos,IND,90,3.87%
Councilmen District C,Norwalk,Jennifer McMurrer,D,1659,29.30%
Councilmen District C,Norwalk,Melissa Murray,D,1642,29.00%
Councilmen District C,Norwalk,Read Auerbach,R,1658,29.28%
Councilmen District C,Norwalk,Jennifer McMurrer,WF,237,4.19%
Councilmen District C,Norwalk,Melissa Murray,WF,171,3.02%
Councilmen District C,Norwalk,Carl Gerard Cooke,IND,296,5.23%
Councilmen District D,Norwalk,Douglas Sutton,D,1977,25.71%
Councilmen District D,Norwalk,Jan Degenshein,D,1903,24.75%
Councilmen District D,Norwalk,Heather  Dunn,R,1705,22.17%
Councilmen District D,Norwalk,Bryan Meek,R,1703,22.15%
Councilmen District D,Norwalk,Heather  Dunn,IND,212,2.76%
Councilmen District D,Norwalk,Bryan Meek,IND,190,2.47%
Councilmen District E,Norwalk,Lisa Shanahan,D,2053,30.53%
Councilmen District E,Norwalk,James P. Frayer,D,1990,29.60%
Councilmen District E,Norwalk,Ernest DesRochers,R,1109,16.49%
Councilmen District E,Norwalk,Jay Parisi,R,1073,15.96%
Councilmen District E,Norwalk,Lisa Shanahan,WF,108,1.61%
Councilmen District E,Norwalk,Denise Brown,IND,213,3.17%
Councilmen District E,Norwalk,Ernest DesRochers,IND,178,2.65%
Board of Education District A,Norwalk,Samantha Pleasants,D,1366,59.13%
Board of Education District A,Norwalk,Alexandra Kemeny,R,798,34.55%
Board of Education District A,Norwalk,Alexandra Kemeny,IND,146,6.32%
Board of Education District B,Norwalk,Howard White,D,913,73.10%
Board of Education District B,Norwalk,Rasheemah Richardson,R,267,21.38%
Board of Education District B,Norwalk,Rasheemah Richardson,IND,69,5.52%
Board of Education District C,Norwalk,Diana Carpio,D,1653,48.02%
Board of Education District C,Norwalk,Nicole Therese Hampton,R,1477,42.91%
Board of Education District C,Norwalk,Diana Carpio,WF,131,3.81%
Board of Education District C,Norwalk,Nicole Therese Hampton,IND,181,5.26%
Board of Education District D,Norwalk,Ashley Gulyas,D,1873,48.55%
Board of Education District D,Norwalk,Douglas Hempstead,R,1858,48.16%
Board of Education District D,Norwalk,Ashley Gulyas,WF,127,3.29%
Board of Education District E,Norwalk,Mary Ellen Flaherty-Ludwig,D,2256,100.00%
Selectman,Norwalk,Samuel Pride,D,7165,26.10%
Selectman,Norwalk,Andy Garfunkel,D,8066,29.38%
Selectman,Norwalk,Shannon O'Toole Giandurco,R,5159,18.79%
Selectman,Norwalk,Kathryn Angela Martino,R,5175,18.85%
Selectman,Norwalk,David S. Davidson,IND,791,2.88%
Selectman,Norwalk,Joseph S. Tamburri,IND,1099,4.00%
Constables,Norwalk,Darius Williams,D,7309,13.63%
Constables,Norwalk,Jalin Sead,D,7180,13.39%
Constables,Norwalk,Johnie Mae Weldon,D,7166,13.36%
Constables,Norwalk,Ernest Dumas,D,7287,13.59%
Constables,Norwalk,Peter Bondi,R,5305,9.89%
Constables,Norwalk,Jeffery Dewitt,R,4788,8.93%
Constables,Norwalk,Greg Helms,R,4910,9.15%
Constables,Norwalk,Ray A.Cooke,R,5191,9.68%
Constables,Norwalk,Erik T. Anderson,IND,1035,1.93%
Constables,Norwalk,Tysen B. Canevari,IND,1342,2.50%
Constables,Norwalk,Jeffrey M. Rollings,IND,843,1.57%
Constables,Norwalk,Joseph S. Tamburri,IND,1283,2.39%
1st Taxing District Treasurer,Norwalk,Rosa Murray,D,941,67.75%
1st Taxing District Treasurer,Norwalk,John C.Miller,R,448,32.25%
1st Taxing District Commissioner,Norwalk,Thomas J. Cullen,R,678,100.00%
2nd Taxing District Commissioner,Norwalk,David Westmoreland,D,762,43.08%
2nd Taxing District Commissioner,Norwalk,Sonja Oliver,D,757,42.79%
2nd Taxing District Commissioner,Norwalk,Maria Borges Lopez,R,250,14.13%
2nd Taxing District Treasurer,Norwalk,Darlene Young,D,844,100.00%
3rd Taxing District Commissioner,Norwalk,Pamela Parkington,D,778,52.96%
3rd Taxing District Commissioner,Norwalk,Pamela Parkington,R,691,47.04%
3rd Taxing District Treasurer,Norwalk,Read Auerbach,R,986,100.00%
6th Taxing District Commissioner,Norwalk,Jody Sattler,D,703,100.00%
6th Taxing District Treasurer,Norwalk,Gilbert S. Kernan,R,487,100.00%
City Council,Norwich,Swarnjit Singh,D,2931,10.09%
City Council,Norwich,Shiela Hayes,D,2814,9.69%
City Council,Norwich,Tracey M. Burto,D,2450,8.44%
City Council,Norwich,Mark M. Bettencourt,D,2773,9.55%
City Council,Norwich,Robert  J.Aldi,D,2557,8.81%
City Council,Norwich,Joseph A. DeLucia,D,2876,9.90%
City Council,Norwich,Stacy Gould,R,2694,9.28%
City Council,Norwich,"Pietro ""Rocky"" Camardella",R,2369,8.16%
City Council,Norwich,Grant E. Neuendorf,R,2421,8.34%
City Council,Norwich,Kenneth E. Keeley Jr.,R,2472,8.51%
City Council,Norwich,Bill Nash,R,2679,9.23%
City Treasurer,Norwich,Bob Buckley,R,3447,100.00%
Board of Education,Norwich,Gregory Perry,D,2657,8.94%
Board of Education,Norwich,Carline Charmelus,D,2449,8.24%
Board of Education,Norwich,Mark Kulos,D,2585,8.70%
Board of Education,Norwich,Kevin Saythany,D,2383,8.02%
Board of Education,Norwich,John Iovino,D,3133,10.55%
Board of Education,Norwich,Ella Myles,D,2575,8.67%
Board of Education,Norwich,Chris Milton,R,2553,8.59%
Board of Education,Norwich,Christine Distasio,R,2470,8.31%
Board of Education,Norwich,Yamir Flores,R,2208,7.43%
Board of Education,Norwich,Heather Fowler,R,2500,8.41%
Board of Education,Norwich,James Paulsen,R,2086,7.02%
Board of Education,Norwich,Brendon Mansaku,R,2110,7.10%
First Selectman,Old Lyme,Martha H. Shoemaker,D,1820,51.75%
First Selectman,Old Lyme,John H. Mesham,R,1697,48.25%
Selectman,Old Lyme,Jim Lampos,D,1781,50.94%
Selectman,Old Lyme,Judith Danenhower Read,R,1715,49.06%
Town Treasurer,Old Lyme,Michael Reiter,D,1692,48.76%
Town Treasurer,Old Lyme,Matthew P. Ward,R,1778,51.24%
Tax Collector,Old Lyme,Bonnie A. Reemsnyder,D,1664,47.76%
Tax Collector,Old Lyme,Suzanne Thompson,R,1820,52.24%
Board of Finance,Old Lyme,Anna S. Reiter,D,1847,33.55%
Board of Finance,Old Lyme,Bennett J. Bernblum,D,1867,33.91%
Board of Finance,Old Lyme,Harold P. Garvin III,R,1792,32.55%
Board of Finance Alternates,Old Lyme,Diane Linderman,D,1817,20.70%
Board of Finance Alternates,Old Lyme,Sheila A. Riffle,D,1697,19.34%
Board of Finance Alternates,Old Lyme,Candace A. Fuchs,D,1837,20.93%
Board of Finance Alternates,Old Lyme,Maria Corrao Marchant,R,1681,19.15%
Board of Finance Alternates,Old Lyme,Matthew Olson,R,1744,19.87%
Board of Assessment Appeals,Old Lyme,Peter Hunt,D,1738,50.25%
Board of Assessment Appeals,Old Lyme,David W. Evers Jr.,R,1721,49.75%
Planning Commission Five Year Term Begins 2023,Old Lyme,Michael Aurelia,D,1762,51.25%
Planning Commission Five Year Term Begins 2023,Old Lyme,Barbara B. Gaudio,R,1676,48.75%
Planning Commission Five Year Term Begins 2024,Old Lyme,Howard Margules,D,1777,51.67%
Planning Commission Five Year Term Begins 2024,Old Lyme,Donald Willis,R,1662,48.33%
Zoning Commission Five Year Term Begins 2023,Old Lyme,Paul J. Orzel,D,1805,53.61%
Zoning Commission Five Year Term Begins 2023,Old Lyme,Paul J. Orzel,R,1562,46.39%
Zoning Commission Five Year Term Begins 2024,Old Lyme,Denise Savageau,D,1717,50.35%
Zoning Commission Five Year Term Begins 2024,Old Lyme,Tammy Tinnerello,R,1693,49.65%
Zoning Board of Appeals Five Year Term Begins 2023,Old Lyme,Stephanie Mickle,D,1767,51.92%
Zoning Board of Appeals Five Year Term Begins 2023,Old Lyme,Daniel Montano,R,1636,48.08%
Zoning Board of Appeals Five Year Term Begins 2024,Old Lyme,Nancy Hutchinson,R,2068,100.00%
Zoning Board of Appeals Alternates,Old Lyme,Kathleen Tracy,D,1760,20.24%
Zoning Board of Appeals Alternates,Old Lyme,Michaelle Pearson,D,1813,20.85%
Zoning Board of Appeals Alternates,Old Lyme,Brian Cole,R,1804,20.75%
Zoning Board of Appeals Alternates,Old Lyme,Peter Lucchese,R,1567,18.02%
Zoning Board of Appeals Alternates,Old Lyme,Rod Clingman,R,1751,20.14%
Regional Board of Education,Old Lyme,Alexander Lowry,D,1718,16.88%
